,image_id,image_name,product_url,image_path
156,long_sleeve157,deep_v-neck_bell_sleeve_top,https://www.venus.com/viewproduct.aspx?BRANCH=7~63~2052~&ProductDisplayID=67383,data/venus/women/tops/long_sleeve/deep_v-neck_bell_sleeve_top
157,long_sleeve158,cold_shoulder_zip_front_top,https://www.venus.com/viewproduct.aspx?BRANCH=7~63~2052~&ProductDisplayID=66870,data/venus/women/tops/long_sleeve/cold_shoulder_zip_front_top
158,long_sleeve159,wrap_detail_top,https://www.venus.com/viewproduct.aspx?BRANCH=7~63~2052~&ProductDisplayID=51775,data/venus/women/tops/long_sleeve/wrap_detail_top
159,long_sleeve160,strappy_detail_top_2,https://www.venus.com/viewproduct.aspx?BRANCH=7~63~2052~&ProductDisplayID=62600,data/venus/women/tops/long_sleeve/strappy_detail_top_2
160,long_sleeve161,ribbed_v-neck_top,https://www.venus.com/viewproduct.aspx?BRANCH=7~63~2052~&ProductDisplayID=29497,data/venus/women/tops/long_sleeve/ribbed_v-neck_top
161,long_sleeve162,crochet_long_sleeve_top,https://www.venus.com/viewproduct.aspx?BRANCH=7~63~2052~&ProductDisplayID=61342,data/venus/women/tops/long_sleeve/crochet_long_sleeve_top
162,long_sleeve163,off_the_shoulder_top_5,https://www.venus.com/viewproduct.aspx?BRANCH=7~63~2052~&ProductDisplayID=53666,data/venus/women/tops/long_sleeve/off_the_shoulder_top_5
163,long_sleeve164,cold_shoulder_lounge_hoodie,https://www.venus.com/viewproduct.aspx?BRANCH=7~63~2052~&ProductDisplayID=61491,data/venus/women/tops/long_sleeve/cold_shoulder_lounge_hoodie
164,long_sleeve165,off_the_shoulder_sweatshirt_1,https://www.venus.com/viewproduct.aspx?BRANCH=7~63~2052~&ProductDisplayID=56060,data/venus/women/tops/long_sleeve/off_the_shoulder_sweatshirt_1
165,long_sleeve166,sequin_poncho_top,https://www.venus.com/viewproduct.aspx?BRANCH=7~63~2052~&ProductDisplayID=53105,data/venus/women/tops/long_sleeve/sequin_poncho_top
166,long_sleeve167,ruched_detail_cut_out_top,https://www.venus.com/viewproduct.aspx?BRANCH=7~63~2052~&ProductDisplayID=66866,data/venus/women/tops/long_sleeve/ruched_detail_cut_out_top
167,long_sleeve168,knot_front_bell_sleeve_top,https://www.venus.com/viewproduct.aspx?BRANCH=7~63~2052~&ProductDisplayID=56793,data/venus/women/tops/long_sleeve/knot_front_bell_sleeve_top
168,long_sleeve169,v-neck_pleated_top,https://www.venus.com/viewproduct.aspx?BRANCH=7~63~2052~&ProductDisplayID=68573,data/venus/women/tops/long_sleeve/v-neck_pleated_top
